priority,kind,deck,id,fr,en,current,why,filename,prompt
4,OK-emoji,lieux-letris,lieux-letris-05-parc,parc,the park,🌳,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-05-parc.png,"parc. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-08-stade,stade,the stadium,🏟️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-08-stade.png,"stade. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-10-pharmacie,pharmacie,the pharmacy,💊,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-10-pharmacie.png,"pharmacie. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-11-bibliotheque,bibliothèque,the library,📚,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-11-bibliotheque.png,"bibliothèque. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-13-gare,gare,the train station,🚉,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-13-gare.png,"gare. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-14-poste,poste,the post office,📮,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-14-poste.png,"poste. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-15-piscine,piscine,the pool,🏊,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-15-piscine.png,"piscine. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-18-eglise,église,the church,⛪,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-18-eglise.png,"église. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-20-universite,université,the university,🎓,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-20-universite.png,"université. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-21-aeroport,aéroport,the airport,✈️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-21-aeroport.png,"aéroport. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-23-arret-de-bus,arrêt de bus,the bus stop,🚏,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-23-arret-de-bus.png,"arrêt de bus. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-26-toilettes-publiques,toilettes publiques,the public toilets,🚻,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-26-toilettes-publiques.png,"toilettes publiques. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,lieux-letris,lieux-letris-27-feux-de-circulation,feux de circulation,the traffic lights,🚦,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",lieux-letris-27-feux-de-circulation.png,"feux de circulation. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-01,sac,bag,🎒,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-01.png,"sac. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-02,livre,book,📖,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-02.png,"livre. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-03,cahier,exercise book,📓,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-03.png,"cahier. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-04,téléphone,phone,📱,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-04.png,"téléphone. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-05,stylo,pen,🖊️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-05.png,"stylo. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-06,crayon,pencil,✏️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-06.png,"crayon. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-08,carte d'identité,ID card,🪪,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-08.png,"carte d'identité. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-10,ciseaux,scissors,✂️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-10.png,"ciseaux. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-13,lunettes,glasses,👓,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-13.png,"lunettes. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-14,clé,key,🔑,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-14.png,"clé. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-15,règle,ruler,📏,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-15.png,"règle. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-16,écouteurs,headphones,🎧,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-16.png,"écouteurs. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-18,ordinateur,computer,💻,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-18.png,"ordinateur. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,objets-articles,objets-articles-20,souris,mouse,🖱️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",objets-articles-20.png,"souris. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-01-en-train,en train,by train,🚄,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-01-en-train.png,"train. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-02-en-bus,en bus,by bus,🚌,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-02-en-bus.png,"bus. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-03-en-metro,en métro,by metro,🚇,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-03-en-metro.png,"métro. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-04-en-voiture,en voiture,by car,🚗,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-04-en-voiture.png,"voiture. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-05-en-avion,en avion,by plane,✈️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-05-en-avion.png,"avion. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-06-en-bateau,en bateau,by boat,⛵,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-06-en-bateau.png,"bateau. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-07-a-velo,à vélo,by bike,🚲,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-07-a-velo.png,"vélo. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-08-a-pied,à pied,on foot,🚶,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-08-a-pied.png,"pied. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
4,OK-emoji,transport,transport-09-a-moto,à moto,by motorbike,🏍️,"required — photos everywhere (Dan, 5 Sep); the emoji names its word but is still an emoji beside a photograph",transport-09-a-moto.png,"moto. hyperrealistic 3D render, single subject centred and isolated, plain warm off-white background (#FBFBF6), soft studio key light from upper-left with a gentle fill, subtle contact shadow beneath, photoreal materials and micro-detail, no text, no labels, no watermark, square 1:1, 1024x1024"
